BuchungsID;Personalnr;Kursnr;Kurstitel;Buchungsdatum;Kursbeginn;Kursende;Status;Stunden;Kosten;Feedback
252648;331;K-501;Business English B1;06.04.2025;05.05.2025;06.05.2025;abgeschlossen;20;533,73 €;4
250029;4;K-002;Arbeitsschutz-Unterweisung;07.04.2025;22.05.2025;22.05.2025;abgeschlossen;2;0,00 €;3
250426;53;K-002;Arbeitsschutz-Unterweisung;07.04.2025;14.04.2025;14.04.2025;abgeschlossen;2;0,00 €;4
251943;241;K-002;Arbeitsschutz-Unterweisung;07.04.2025;05.05.2025;05.05.2025;abgeschlossen;2;0,00 €;4
252210;275;K-003;Verhaltenskodex & Compliance;07.04.2025;25.04.2025;25.04.2025;abgeschlossen;1;0,00 €;
252811;354;K-003;Verhaltenskodex & Compliance;07.04.2025;02.06.2025;02.06.2025;abgeschlossen;1;0,00 €;4
253271;408;K-101;Excel Aufbau;07.04.2025;25.04.2025;25.04.2025;abgeschlossen;8;302,01 €;
250745;94;K-402;Erste Hilfe;08.04.2025;28.05.2025;28.05.2025;storniert ;0;0,00 €;
250768;98;K-001;Datenschutz-Grundlagen;08.04.2025;06.06.2025;06.06.2025;abgeschlossen;1;0,00 €;
251084;135;K-402;Erste Hilfe;08.04.2025;27.05.2025;27.05.2025;abgeschlossen;5;63,06 €;
251521;188;K-104;IT-Sicherheit für alle;08.04.2025;06.05.2025;06.05.2025;storniert;0;0,00 €;
251742;214;K-001;Datenschutz-Grundlagen;08.04.2025;04.06.2025;04.06.2025;abgeschlossen;1;0,00 €;
252058;255;K-001;Datenschutz-Grundlagen;08.04.2025;27.05.2025;27.05.2025;abgeschlossen;1;0,00 €;3
252595;324;K-307;Technischer Vertrieb Intensiv;08.04.2025;19.05.2025;21.05.2025;ABGESCHLOSSEN ;20;2.874,07 €;3
250737;94;K-003;Verhaltenskodex & Compliance;09.04.2025;19.05.2025;19.05.2025;abgeschlossen;1;0,00 €;3
251438;178;K-402;Erste Hilfe;09.04.2025;23.04.2025;23.04.2025;abgeschlossen;7;66,56 €;4
251705;209;K-003;Verhaltenskodex & Compliance;09.04.2025;02.05.2025;02.05.2025;abgeschlossen;1;0,00 €;
251841;227;K-001;Datenschutz-Grundlagen;09.04.2025;29.04.2025;29.04.2025;abgeschlossen;1;0,00 €;4
250332;42;K-104;IT-Sicherheit für alle;10.04.2025;05.06.2025;05.06.2025;abgeschlossen;2;0,00 €;4
250366;46;K-402;Erste Hilfe;10.04.2025;17.04.2025;17.04.2025;storniert;0;0,00 €;
250472;59;K-301;Lean Production;10.04.2025;12.05.2025;13.05.2025;abgeschlossen;16;969,59 €;4
250916;115;K-002;Arbeitsschutz-Unterweisung;10.04.2025;24.04.2025;24.04.2025;abgeschlossen;2;0,00 €;4
253317;415;K-001;Datenschutz-Grundlagen;10.04.2025;27.05.2025;27.05.2025;abgeschlossen;1;0,00 €;3
252098;261;K-001;Datenschutz-Grundlagen;11.04.2025;03.06.2025;03.06.2025;abgeschlossen;1;0,00 €;4
252782;350;K-001;Datenschutz-Grundlagen;11.04.2025;30.04.2025;30.04.2025;abgeschlossen;1;0,00 €;4
253060;383;K-003;Verhaltenskodex & Compliance;11.04.2025;05.05.2025;05.05.2025;abgeschlossen;1;0,00 €;4
250462;58;K-001;Datenschutz-Grundlagen;12.04.2025;02.05.2025;02.05.2025;Abgeschlossen;1;0,00 €;3
250687;87;K-002;Arbeitsschutz-Unterweisung;12.04.2025;26.05.2025;26.05.2025;abgeschlossen;2;0,00 €;
251593;197;K-301;Lean Production;12.04.2025;06.06.2025;07.06.2025;abgeschlossen;16;953,84 €;5
252049;253;K-102;Power BI Grundlagen;12.04.2025;13.05.2025;14.05.2025;Abgeschlossen;16;922,19 €;5
252475;309;K-106;SAP S/4 Anwendertraining;12.04.2025;28.04.2025;28.04.2025;ABGESCHLOSSEN ;8;0,00 €;4
252586;323;K-306;Verhandlungstraining Vertrieb;12.04.2025;04.06.2025;05.06.2025;ABGESCHLOSSEN ;16;1.964,44 €;
252780;349;K-306;Verhandlungstraining Vertrieb;12.04.2025;11.06.2025;12.06.2025;abgeschlossen;16;2.024,87 €;
252910;365;K-003;Verhaltenskodex & Compliance;12.04.2025;27.05.2025;27.05.2025;abgeschlossen;1;0,00 €;
253348;419;K-002;Arbeitsschutz-Unterweisung;12.04.2025;19.05.2025;19.05.2025;abgeschlossen;2;0,00 €;5
250162;22;K-002;Arbeitsschutz-Unterweisung;13.04.2025;29.04.2025;29.04.2025;teilgenommen;2;0,00 €;3
250340;44;K-002;Arbeitsschutz-Unterweisung;13.04.2025;29.04.2025;29.04.2025;abgeschlossen;2;0,00 €;4
250345;44;K-106;SAP S/4 Anwendertraining;13.04.2025;08.05.2025;08.05.2025;abgeschlossen;8;0,00 €;
251108;138;K-003;Verhaltenskodex & Compliance;13.04.2025;22.05.2025;22.05.2025;abgeschlossen;1;0,00 €;4
251767;217;K-001;Datenschutz-Grundlagen;13.04.2025;05.06.2025;05.06.2025;Abgeschlossen;1;0,00 €;
251991;247;K-001;Datenschutz-Grundlagen;13.04.2025;11.06.2025;11.06.2025;abgeschlossen;1;0,00 €;
252066;256;K-003;Verhaltenskodex & Compliance;13.04.2025;10.06.2025;10.06.2025;abgeschlossen;1;0,00 €;1
252843;358;K-002;Arbeitsschutz-Unterweisung;13.04.2025;26.05.2025;26.05.2025;abgeschlossen;2;0,00 €;4
253250;406;K-001;Datenschutz-Grundlagen;13.04.2025;02.06.2025;02.06.2025;abgeschlossen;1;0,00 €;3
250606;78;K-003;Verhaltenskodex & Compliance;14.04.2025;21.05.2025;21.05.2025;abgeschlossen;1;0,00 €;3
250911;114;K-401;Staplerschein;14.04.2025;16.05.2025;17.05.2025;ABGESCHLOSSEN ;16;425,25 €;4
251317;163;K-301;Lean Production;14.04.2025;22.04.2025;23.04.2025;abgeschlossen;16;1.025,82 €;
252568;322;K-306;Verhandlungstraining Vertrieb;14.04.2025;11.06.2025;12.06.2025;abgeschlossen;16;1.993,40 €;5
251068;134;K-001;Datenschutz-Grundlagen;15.04.2025;02.05.2025;02.05.2025;abgeschlossen;1;0,00 €;
251149;144;K-001;Datenschutz-Grundlagen;15.04.2025;14.05.2025;14.05.2025;Abgeschlossen;1;0,00 €;
252662;333;K-307;Technischer Vertrieb Intensiv;15.04.2025;07.05.2025;09.05.2025;abgeschlossen;24;2.914,14 €;4
253249;405;K-203;Feedback & Mitarbeitergespräch;15.04.2025;12.05.2025;12.05.2025;abgeschlossen;4;0,00 €;3
250188;25;K-001;Datenschutz-Grundlagen;16.04.2025;25.04.2025;25.04.2025;abgeschlossen;1;0,00 €;2
251361;168;K-401;Staplerschein;16.04.2025;13.06.2025;14.06.2025;abgeschlossen;16;425,09 €;
251499;185;K-001;Datenschutz-Grundlagen;16.04.2025;05.06.2025;05.06.2025;abgeschlossen;1;0,00 €;4
251545;190;K-402;Erste Hilfe;16.04.2025;28.05.2025;28.05.2025;teilgenommen;9;64,52 €;
252005;248;K-002;Arbeitsschutz-Unterweisung;16.04.2025;11.06.2025;11.06.2025;ABGESCHLOSSEN ;2;0,00 €;
252150;268;K-002;Arbeitsschutz-Unterweisung;16.04.2025;13.05.2025;13.05.2025;abgeschlossen;2;0,00 €;
252425;303;K-001;Datenschutz-Grundlagen;16.04.2025;07.05.2025;07.05.2025;abgeschlossen;1;0,00 €;3
252590;324;K-002;Arbeitsschutz-Unterweisung;16.04.2025;27.05.2025;27.05.2025;abgeschlossen;2;0,00 €;
250011;2;K-002;Arbeitsschutz-Unterweisung;17.04.2025;09.05.2025;09.05.2025;abgeschlossen;2;0,00 €;
251114;138;K-304;Qualitätsmanagement ISO 9001;17.04.2025;21.05.2025;22.05.2025;abgeschlossen;12;825,55 €;4
251788;220;K-003;Verhaltenskodex & Compliance;17.04.2025;30.05.2025;30.05.2025;abgeschlossen;1;0,00 €;4
251788;220;K-003;Verhaltenskodex & Compliance;17.04.2025;30.05.2025;30.05.2025;abgeschlossen;1;0,00 €;4
252398;300;K-001;Datenschutz-Grundlagen;18.04.2025;05.06.2025;05.06.2025;ABGESCHLOSSEN ;1;0,00 €;3
250173;23;K-003;Verhaltenskodex & Compliance;19.04.2025;02.06.2025;02.06.2025;abgeschlossen;1;0,00 €;3
250556;70;K-402;Erste Hilfe;19.04.2025;11.06.2025;11.06.2025;abgeschlossen;9;67,86 €;4
250624;81;K-001;Datenschutz-Grundlagen;19.04.2025;16.06.2025;16.06.2025;ABGESCHLOSSEN ;1;0,00 €;2
252392;298;K-202;Konfliktgespräche führen;19.04.2025;17.06.2025;17.06.2025;abgeschlossen;8;670,81 €;5
250177;23;K-402;Erste Hilfe;20.04.2025;22.05.2025;22.05.2025;abgeschlossen;9;66,47 €;4
250650;84;K-001;Datenschutz-Grundlagen;20.04.2025;21.05.2025;21.05.2025;abgeschlossen;1;0,00 €;4
251148;143;K-104;IT-Sicherheit für alle;20.04.2025;28.04.2025;28.04.2025;abgeschlossen;2;0,00 €;4
251282;159;K-001;Datenschutz-Grundlagen;20.04.2025;11.06.2025;11.06.2025;abgeschlossen;1;0,00 €;3
252439;304;K-501;Business English B1;20.04.2025;28.04.2025;29.04.2025;abgeschlossen;20;558,00 €;
250295;38;K-001;Datenschutz-Grundlagen;21.04.2025;17.06.2025;17.06.2025;abgeschlossen;1;0,00 €;5
250924;116;K-003;Verhaltenskodex & Compliance;21.04.2025;30.04.2025;30.04.2025;abgeschlossen;1;0,00 €;4
251385;172;K-003;Verhaltenskodex & Compliance;21.04.2025;11.06.2025;11.06.2025;abgeschlossen;1;0,00 €;4
252382;297;K-003;Verhaltenskodex & Compliance;21.04.2025;19.05.2025;19.05.2025;abgeschlossen;1;0,00 €;5
253022;378;K-105;Cloud-Architektur Zertifizierung;21.04.2025;15.05.2025;18.05.2025;abgeschlossen;32;2.454,46 €;3
250019;3;K-001;Datenschutz-Grundlagen;22.04.2025;19.05.2025;19.05.2025;abgeschlossen;1;0,00 €;4
250260;34;K-002;Arbeitsschutz-Unterweisung;22.04.2025;30.05.2025;30.05.2025;abgeschlossen;2;0,00 €;4
250435;54;K-003;Verhaltenskodex & Compliance;22.04.2025;18.06.2025;18.06.2025;abgeschlossen;1;0,00 €;
250601;77;K-301;Lean Production;22.04.2025;26.05.2025;27.05.2025;abgeschlossen;16;947,75 €;4
251688;207;K-103;KI im Arbeitsalltag;22.04.2025;03.06.2025;03.06.2025;abgeschlossen;4;0,00 €;3
250331;42;K-301;Lean Production;23.04.2025;02.05.2025;03.05.2025;ABGESCHLOSSEN ;16;1.001,86 €;4
251919;237;K-003;Verhaltenskodex & Compliance;23.04.2025;13.05.2025;13.05.2025;abgeschlossen;1;0,00 €;3
252033;251;K-002;Arbeitsschutz-Unterweisung;23.04.2025;06.05.2025;06.05.2025;ABGESCHLOSSEN ;2;0,00 €;4
252680;335;K-306;Verhandlungstraining Vertrieb;23.04.2025;12.06.2025;13.06.2025;abgeschlossen;16;2.047,44 €;4
250386;49;K-104;IT-Sicherheit für alle;24.04.2025;13.05.2025;13.05.2025;abgeschlossen;2;0,00 €;3
250398;50;K-303;Schweißtechnik Auffrischung;24.04.2025;15.05.2025;16.05.2025;teilgenommen;16;755,27 €;
251764;216;K-003;Verhaltenskodex & Compliance;24.04.2025;02.05.2025;02.05.2025;abgeschlossen;1;0,00 €;4
252728;343;K-001;Datenschutz-Grundlagen;24.04.2025;13.05.2025;13.05.2025;abgeschlossen;1;0,00 €;4
253164;395;K-103;KI im Arbeitsalltag;24.04.2025;14.05.2025;14.05.2025;abgeschlossen;4;0,00 €;5
250504;64;K-003;Verhaltenskodex & Compliance;25.04.2025;12.05.2025;12.05.2025;abgeschlossen;1;0,00 €;5
250504;64;K-003;Verhaltenskodex & Compliance;25.04.2025;12.05.2025;12.05.2025;abgeschlossen;1;0,00 €;5
250779;99;K-002;Arbeitsschutz-Unterweisung;25.04.2025;16.05.2025;16.05.2025;abgeschlossen;2;0,00 €;
250786;99;K-401;Staplerschein;25.04.2025;15.05.2025;16.05.2025;abgeschlossen;16;434,49 €;4
251573;195;K-001;Datenschutz-Grundlagen;25.04.2025;09.05.2025;09.05.2025;abgeschlossen;1;0,00 €;3
252124;265;K-003;Verhaltenskodex & Compliance;25.04.2025;18.06.2025;18.06.2025;abgeschlossen;1;0,00 €;
252534;316;K-306;Verhandlungstraining Vertrieb;25.04.2025;26.05.2025;27.05.2025;abgeschlossen;16;2.049,01 €;4
253251;406;K-002;Arbeitsschutz-Unterweisung;25.04.2025;03.06.2025;03.06.2025;ABGESCHLOSSEN ;2;0,00 €;4
250186;24;K-003;Verhaltenskodex & Compliance;26.04.2025;22.05.2025;22.05.2025;abgeschlossen;1;0,00 €;4
250905;114;K-002;Arbeitsschutz-Unterweisung;26.04.2025;15.05.2025;15.05.2025;abgeschlossen;2;0,00 €;2
253267;408;K-002;Arbeitsschutz-Unterweisung;26.04.2025;13.06.2025;13.06.2025;ABGESCHLOSSEN ;2;0,00 €;4
250377;48;K-003;Verhaltenskodex & Compliance;27.04.2025;06.06.2025;06.06.2025;abgeschlossen;1;0,00 €;4
250903;114;K-001;Datenschutz-Grundlagen;27.04.2025;19.05.2025;19.05.2025;teilgenommen;1;0,00 €;5
251930;239;K-002;Arbeitsschutz-Unterweisung;27.04.2025;30.05.2025;30.05.2025;abgeschlossen;2;0,00 €;5
252361;295;K-001;Datenschutz-Grundlagen;27.04.2025;06.05.2025;06.05.2025;abgeschlossen;1;0,00 €;4
253274;408;K-501;Business English B1;27.04.2025;23.06.2025;24.06.2025;abgeschlossen;20;578,29 €;
253332;417;K-202;Konfliktgespräche führen;27.04.2025;11.06.2025;11.06.2025;abgeschlossen;8;692,99 €;4
251243;153;K-003;Verhaltenskodex & Compliance;28.04.2025;24.06.2025;24.06.2025;abgeschlossen;1;0,00 €;4
251489;184;K-001;Datenschutz-Grundlagen;28.04.2025;10.06.2025;10.06.2025;abgeschlossen;1;0,00 €;3
253130;392;K-002;Arbeitsschutz-Unterweisung;28.04.2025;07.05.2025;07.05.2025;teilgenommen;2;0,00 €;
250289;37;K-402;Erste Hilfe;29.04.2025;02.06.2025;02.06.2025;abgeschlossen;9;66,46 €;4
250337;44;K-001;Datenschutz-Grundlagen;29.04.2025;02.06.2025;02.06.2025;teilgenommen;1;0,00 €;4
250430;54;K-001;Datenschutz-Grundlagen;29.04.2025;07.05.2025;07.05.2025;abgeschlossen;1;0,00 €;4
250437;54;K-302;CNC-Programmierung;29.04.2025;09.05.2025;11.05.2025;teilgenommen;24;1.446,74 €;
251118;139;K-003;Verhaltenskodex & Compliance;29.04.2025;20.06.2025;20.06.2025;teilgenommen;1;0,00 €;4
251611;199;K-003;Verhaltenskodex & Compliance;29.04.2025;05.06.2025;05.06.2025;abgeschlossen;1;0,00 €;4
252787;350;K-307;Technischer Vertrieb Intensiv;29.04.2025;17.06.2025;19.06.2025;abgeschlossen;24;2.820,57 €;5
251634;201;K-101;Excel Aufbau;30.04.2025;17.06.2025;17.06.2025;abgeschlossen;8;281,94 €;5
252598;324;K-307;Technischer Vertrieb Intensiv;30.04.2025;10.06.2025;12.06.2025;Abgeschlossen;24;2.924,18 €;5
252993;374;K-003;Verhaltenskodex & Compliance;30.04.2025;26.06.2025;26.06.2025;abgeschlossen;1;0,00 €;2
250511;65;K-301;Lean Production;01.05.2025;22.05.2025;23.05.2025;abgeschlossen;12;970,30 €;4
251229;152;K-003;Verhaltenskodex & Compliance;01.05.2025;26.05.2025;26.05.2025;abgeschlossen;1;0,00 €;
251296;160;K-301;Lean Production;01.05.2025;08.05.2025;09.05.2025;abgeschlossen;16;1.003,41 €;5
251324;165;K-001;Datenschutz-Grundlagen;01.05.2025;16.06.2025;16.06.2025;no show;0;0,00 €;
251413;176;K-001;Datenschutz-Grundlagen;01.05.2025;04.06.2025;04.06.2025;abgeschlossen;1;0,00 €;
251565;194;K-001;Datenschutz-Grundlagen;01.05.2025;28.05.2025;28.05.2025;abgeschlossen;1;0,00 €;2
251842;227;K-002;Arbeitsschutz-Unterweisung;01.05.2025;11.06.2025;11.06.2025;abgeschlossen;2;0,00 €;4
251994;247;K-002;Arbeitsschutz-Unterweisung;01.05.2025;05.06.2025;05.06.2025;abgeschlossen;2;0,00 €;
252724;342;K-307;Technischer Vertrieb Intensiv;01.05.2025;04.06.2025;06.06.2025;No-Show;0;2.712,02 €;
250127;17;K-001;Datenschutz-Grundlagen;02.05.2025;24.06.2025;24.06.2025;abgeschlossen;1;0,00 €;3
250205;26;K-003;Verhaltenskodex & Compliance;02.05.2025;16.06.2025;16.06.2025;abgeschlossen;1;0,00 €;2
250422;52;K-401;Staplerschein;02.05.2025;17.06.2025;18.06.2025;ABGESCHLOSSEN ;16;419,71 €;
251377;171;K-002;Arbeitsschutz-Unterweisung;02.05.2025;06.06.2025;06.06.2025;abgeschlossen;2;0,00 €;4
251411;175;K-003;Verhaltenskodex & Compliance;02.05.2025;26.05.2025;26.05.2025;abgeschlossen;1;0,00 €;
252314;289;K-003;Verhaltenskodex & Compliance;02.05.2025;23.05.2025;23.05.2025;abgeschlossen;1;0,00 €;3
252774;349;K-001;Datenschutz-Grundlagen;02.05.2025;09.05.2025;09.05.2025;abgeschlossen;1;0,00 €;
250301;38;K-301;Lean Production;03.05.2025;17.06.2025;18.06.2025;Abgeschlossen;16;1.023,90 €;5
250452;56;K-002;Arbeitsschutz-Unterweisung;03.05.2025;16.05.2025;16.05.2025;abgeschlossen;2;0,00 €;5
251459;181;K-002;Arbeitsschutz-Unterweisung;03.05.2025;30.06.2025;30.06.2025;abgeschlossen;2;0,00 €;
251459;181;K-002;Arbeitsschutz-Unterweisung;03.05.2025;30.06.2025;30.06.2025;abgeschlossen;2;0,00 €;
251639;202;K-001;Datenschutz-Grundlagen;03.05.2025;26.05.2025;26.05.2025;Storniert;0;0,00 €;
252831;356;K-201;Führung Basis;03.05.2025;03.06.2025;05.06.2025;No-Show;0;1.707,86 €;
251779;219;K-003;Verhaltenskodex & Compliance;04.05.2025;03.06.2025;03.06.2025;abgeschlossen;1;0,00 €;
251895;234;K-001;Datenschutz-Grundlagen;04.05.2025;03.07.2025;03.07.2025;Abgeschlossen;1;0,00 €;3
251967;244;K-002;Arbeitsschutz-Unterweisung;04.05.2025;17.06.2025;17.06.2025;ABGESCHLOSSEN ;2;0,00 €;
252517;314;K-307;Technischer Vertrieb Intensiv;04.05.2025;02.06.2025;04.06.2025;abgeschlossen;24;2.972,31 €;4
252772;348;K-307;Technischer Vertrieb Intensiv;04.05.2025;24.06.2025;26.06.2025;abgeschlossen;24;2.937,88 €;4
250258;34;K-001;Datenschutz-Grundlagen;05.05.2025;10.06.2025;10.06.2025;abgeschlossen;1;0,00 €;5
251713;210;K-002;Arbeitsschutz-Unterweisung;05.05.2025;04.07.2025;04.07.2025;abgeschlossen;2;0,00 €;
252311;289;K-002;Arbeitsschutz-Unterweisung;05.05.2025;14.05.2025;14.05.2025;abgeschlossen;2;0,00 €;3
250351;45;K-002;Arbeitsschutz-Unterweisung;06.05.2025;02.06.2025;02.06.2025;abgeschlossen;2;0,00 €;3
251793;221;K-002;Arbeitsschutz-Unterweisung;06.05.2025;13.05.2025;13.05.2025;abgeschlossen;2;0,00 €;4
251912;236;K-002;Arbeitsschutz-Unterweisung;06.05.2025;05.06.2025;05.06.2025;ABGESCHLOSSEN ;2;0,00 €;4
252777;349;K-003;Verhaltenskodex & Compliance;06.05.2025;22.05.2025;22.05.2025;abgeschlossen;1;0,00 €;4
253059;383;K-002;Arbeitsschutz-Unterweisung;06.05.2025;02.07.2025;02.07.2025;abgeschlossen;2;0,00 €;4
253070;384;K-102;Power BI Grundlagen;06.05.2025;23.06.2025;24.06.2025;teilgenommen;16;881,08 €;5
252168;270;K-002;Arbeitsschutz-Unterweisung;07.05.2025;13.06.2025;13.06.2025;abgeschlossen;2;0,00 €;5
252522;315;K-001;Datenschutz-Grundlagen;07.05.2025;06.06.2025;06.06.2025;abgeschlossen;1;0,00 €;4
252714;340;K-103;KI im Arbeitsalltag;07.05.2025;25.06.2025;25.06.2025;abgeschlossen;4;0,00 €;5
250520;66;K-003;Verhaltenskodex & Compliance;08.05.2025;05.06.2025;05.06.2025;abgeschlossen;1;0,00 €;2
251240;153;K-002;Arbeitsschutz-Unterweisung;08.05.2025;30.05.2025;30.05.2025;abgeschlossen;2;0,00 €;4
252823;355;K-003;Verhaltenskodex & Compliance;08.05.2025;16.05.2025;16.05.2025;abgeschlossen;1;0,00 €;3
253025;379;K-001;Datenschutz-Grundlagen;08.05.2025;30.05.2025;30.05.2025;abgeschlossen;1;0,00 €;3
253265;408;K-001;Datenschutz-Grundlagen;08.05.2025;26.05.2025;26.05.2025;Abgeschlossen;1;0,00 €;4
252338;292;K-002;Arbeitsschutz-Unterweisung;09.05.2025;04.07.2025;04.07.2025;Abgeschlossen;2;0,00 €;4
253331;417;K-003;Verhaltenskodex & Compliance;09.05.2025;21.05.2025;21.05.2025;abgeschlossen;1;0,00 €;
250285;37;K-002;Arbeitsschutz-Unterweisung;10.05.2025;02.07.2025;02.07.2025;abgeschlossen;2;0,00 €;3
250496;63;K-003;Verhaltenskodex & Compliance;10.05.2025;21.05.2025;21.05.2025;Abgeschlossen;1;0,00 €;4
251315;163;K-003;Verhaltenskodex & Compliance;10.05.2025;28.05.2025;28.05.2025;ABGESCHLOSSEN ;1;0,00 €;4
252103;261;K-003;Verhaltenskodex & Compliance;10.05.2025;19.05.2025;19.05.2025;abgeschlossen;1;0,00 €;
252109;263;K-002;Arbeitsschutz-Unterweisung;10.05.2025;28.05.2025;28.05.2025;abgeschlossen;2;0,00 €;3
252453;306;K-001;Datenschutz-Grundlagen;10.05.2025;04.06.2025;04.06.2025;abgeschlossen;1;0,00 €;3
252868;361;K-105;Cloud-Architektur Zertifizierung;10.05.2025;21.05.2025;24.05.2025;abgeschlossen;32;2.440,81 €;
250844;107;K-002;Arbeitsschutz-Unterweisung;11.05.2025;03.06.2025;03.06.2025;abgeschlossen;2;0,00 €;4
251047;131;K-103;KI im Arbeitsalltag;11.05.2025;10.06.2025;10.06.2025;abgeschlossen;4;0,00 €;4
251314;163;K-002;Arbeitsschutz-Unterweisung;11.05.2025;05.06.2025;05.06.2025;abgeschlossen;2;0,00 €;
250852;108;K-002;Arbeitsschutz-Unterweisung;12.05.2025;27.06.2025;27.06.2025;abgeschlossen;2;0,00 €;5
250855;108;K-003;Verhaltenskodex & Compliance;12.05.2025;28.05.2025;28.05.2025;abgeschlossen;1;0,00 €;
251179;146;K-402;Erste Hilfe;12.05.2025;24.06.2025;24.06.2025;abgeschlossen;9;61,97 €;4
251237;153;K-001;Datenschutz-Grundlagen;12.05.2025;05.06.2025;05.06.2025;abgeschlossen;1;0,00 €;3
251869;230;K-002;Arbeitsschutz-Unterweisung;12.05.2025;02.07.2025;02.07.2025;teilgenommen;2;0,00 €;3
253132;392;K-003;Verhaltenskodex & Compliance;12.05.2025;30.05.2025;30.05.2025;ABGESCHLOSSEN ;1;0,00 €;
250630;81;K-303;Schweißtechnik Auffrischung;13.05.2025;03.06.2025;04.06.2025;abgeschlossen;16;774,42 €;5
251769;217;K-003;Verhaltenskodex & Compliance;13.05.2025;30.05.2025;30.05.2025;abgeschlossen;1;0,00 €;4
252476;309;K-501;Business English B1;15.05.2025;02.07.2025;03.07.2025;No-Show;0;573,39 €;
250529;67;K-002;Arbeitsschutz-Unterweisung;16.05.2025;23.06.2025;23.06.2025;abgeschlossen;2;0,00 €;3
252853;359;K-003;Verhaltenskodex & Compliance;16.05.2025;23.05.2025;23.05.2025;abgeschlossen;1;0,00 €;4
250617;80;K-001;Datenschutz-Grundlagen;17.05.2025;24.06.2025;24.06.2025;abgeschlossen;1;0,00 €;
251944;241;K-003;Verhaltenskodex & Compliance;17.05.2025;10.07.2025;10.07.2025;abgeschlossen;1;0,00 €;2
252715;341;K-001;Datenschutz-Grundlagen;17.05.2025;14.07.2025;14.07.2025;abgeschlossen;1;0,00 €;2
252945;369;K-001;Datenschutz-Grundlagen;17.05.2025;30.05.2025;30.05.2025;abgeschlossen;1;0,00 €;
253076;385;K-002;Arbeitsschutz-Unterweisung;17.05.2025;27.06.2025;27.06.2025;abgeschlossen;2;0,00 €;4
250064;9;K-001;Datenschutz-Grundlagen;18.05.2025;03.06.2025;03.06.2025;abgeschlossen;1;0,00 €;
250642;83;K-001;Datenschutz-Grundlagen;18.05.2025;16.06.2025;16.06.2025;abgeschlossen;1;0,00 €;2
250773;98;K-003;Verhaltenskodex & Compliance;18.05.2025;05.06.2025;05.06.2025;No-Show;0;0,00 €;
251905;235;K-003;Verhaltenskodex & Compliance;18.05.2025;10.07.2025;10.07.2025;abgeschlossen;1;0,00 €;4
252323;290;K-402;Erste Hilfe;18.05.2025;10.06.2025;10.06.2025;abgeschlossen;9;66,08 €;
252625;328;K-002;Arbeitsschutz-Unterweisung;18.05.2025;04.07.2025;04.07.2025;No-Show;0;0,00 €;
252863;361;K-002;Arbeitsschutz-Unterweisung;18.05.2025;23.06.2025;23.06.2025;abgeschlossen;2;0,00 €;4
250223;28;K-003;Verhaltenskodex & Compliance;19.05.2025;16.06.2025;16.06.2025;Abgeschlossen;1;0,00 €;4
250575;73;K-002;Arbeitsschutz-Unterweisung;19.05.2025;11.07.2025;11.07.2025;abgeschlossen;2;0,00 €;3
251327;165;K-002;Arbeitsschutz-Unterweisung;19.05.2025;11.06.2025;11.06.2025;abgeschlossen;2;0,00 €;4
252139;266;K-203;Feedback & Mitarbeitergespräch;19.05.2025;13.06.2025;13.06.2025;ABGESCHLOSSEN ;4;0,00 €;
250949;120;K-002;Arbeitsschutz-Unterweisung;20.05.2025;23.06.2025;23.06.2025;abgeschlossen;2;0,00 €;3
251520;188;K-003;Verhaltenskodex & Compliance;20.05.2025;10.06.2025;10.06.2025;abgeschlossen;1;0,00 €;3
251913;236;K-003;Verhaltenskodex & Compliance;20.05.2025;13.06.2025;13.06.2025;abgeschlossen;1;0,00 €;3
252976;372;K-305;Projektmanagement Basis;20.05.2025;28.05.2025;29.05.2025;abgeschlossen;16;980,09 €;
250010;2;K-001;Datenschutz-Grundlagen;21.05.2025;18.06.2025;18.06.2025;abgeschlossen;1;0,00 €;3
251096;137;K-002;Arbeitsschutz-Unterweisung;21.05.2025;02.07.2025;02.07.2025;abgeschlossen;2;0,00 €;4
252161;269;K-001;Datenschutz-Grundlagen;21.05.2025;27.06.2025;27.06.2025;abgeschlossen;1;0,00 €;
252409;301;K-003;Verhaltenskodex & Compliance;21.05.2025;13.06.2025;13.06.2025;abgeschlossen;1;0,00 €;4
252808;353;K-003;Verhaltenskodex & Compliance;21.05.2025;03.06.2025;03.06.2025;abgeschlossen;1;0,00 €;3
250708;90;K-002;Arbeitsschutz-Unterweisung;22.05.2025;13.06.2025;13.06.2025;abgeschlossen;2;0,00 €;3
250822;104;K-301;Lean Production;22.05.2025;05.06.2025;06.06.2025;abgeschlossen;16;969,24 €;4
252177;271;K-003;Verhaltenskodex & Compliance;22.05.2025;16.07.2025;16.07.2025;abgeschlossen;1;0,00 €;4
252525;315;K-002;Arbeitsschutz-Unterweisung;22.05.2025;06.06.2025;06.06.2025;abgeschlossen;2;0,00 €;4
250211;27;K-002;Arbeitsschutz-Unterweisung;23.05.2025;10.06.2025;10.06.2025;abgeschlossen;2;0,00 €;
251800;221;K-103;KI im Arbeitsalltag;23.05.2025;16.07.2025;16.07.2025;Abgeschlossen;4;0,00 €;
252090;259;K-501;Business English B1;23.05.2025;06.06.2025;07.06.2025;abgeschlossen;20;538,27 €;
252565;322;K-002;Arbeitsschutz-Unterweisung;23.05.2025;09.07.2025;09.07.2025;teilgenommen;2;0,00 €;5
